station,date,co,no2,o3,pm10,pm25,humidity,so2,year,month,day,day_of_week,,AQI_PM25,AQI_PM10,AQI_NO2,AQI_SO2,AQI_CO,AQI_O3,FINAL_AQI
MALAKPET,1/28/2023,0.930416667,5.76625,9.945833333,93.78625,36.32208333,40.82208333,10.30791667,2023,1,28,Saturday,,59.99248563,93.78625,7.2078125,12.88489583,46.52083333,9.945833333,93.78625
MALAKPET,1/29/2023,0.81,5.175,11.57541667,93.92708333,48.16208333,41.38375,9.831666667,2023,1,29,Sunday,,79.99800287,93.92708333,6.46875,12.28958333,40.5,11.57541667,93.92708333
MALAKPET,1/30/2023,0.929166667,4.76875,11.19083333,96.42583333,42.0275,55.21041667,9.8475,2023,1,30,Monday,,69.63267241,96.42583333,5.9609375,12.309375,46.45833333,11.19083333,96.42583333
MALAKPET,1/31/2023,0.942083333,4.783333333,10.33208333,93.82958333,27.68166667,50.97,10.155,2023,1,31,Tuesday,,46.13611111,93.82958333,5.979166667,12.69375,47.10416667,10.33208333,93.82958333
NACHARAM ,01-01-2023,0.545217391,7.965652174,13.90521739,76.00434783,39.21217391,66.41869565,6.819130435,2023,1,1,Sunday,,64.87574213,76.00434783,9.957065217,8.523913043,27.26086957,13.90521739,76.00434783
NACHARAM ,01-02-2023,0.46875,8.371666667,11.81541667,74.65333333,62.37166667,64.41333333,6.575416667,2023,1,2,Monday,,105.6825862,74.65333333,10.46458333,8.219270833,23.4375,11.81541667,105.6825862
NACHARAM ,01-03-2023,0.524,7.753333333,13.11809524,80.57095238,50.66809524,77.4747619,7.272380952,2023,1,3,Tuesday,,84.23229885,80.57095238,9.691666667,9.09047619,26.2,13.11809524,84.23229885
NACHARAM ,01-04-2023,0.449166667,7.553333333,13.70583333,81.91166667,52.99458333,68.065,9.041666667,2023,1,4,Wednesday,,88.16326149,81.91166667,9.441666667,11.30208333,22.45833333,13.70583333,88.16326149
NACHARAM ,01-05-2023,0.4025,7.977916667,11.76,73.28875,51.96208333,73.32541667,6.867916667,2023,1,5,Thursday,,86.41869253,73.28875,9.972395833,8.584895833,20.125,11.76,86.41869253
NACHARAM ,01-06-2023,0.66125,6.943333333,10.89958333,80.70125,57.23052331,82.53,5.085,2023,1,6,Friday,,95.32053939,80.70125,8.679166667,6.35625,33.0625,10.89958333,95.32053939
NACHARAM ,01-07-2023,0.557083333,7.549166667,17.99916667,63.01625,41.10371528,60.7825,6.925,2023,1,7,Saturday,,68.07179478,63.01625,9.436458333,8.65625,27.85416667,17.99916667,68.07179478
NACHARAM ,01-08-2023,0.544166667,7.602083333,14.00375,98.40958333,38.9325,43.41958333,5.19875,2023,1,8,Sunday,,64.40318966,98.40958333,9.502604167,6.4984375,27.20833333,14.00375,98.40958333
NACHARAM ,01-09-2023,0.665416667,7.317083333,10.23791667,111.9691667,61.44875,40.02041667,6.225416667,2023,1,9,Monday,,102.5319397,108.2882383,9.146354167,7.781770833,33.27083333,10.23791667,108.2882383
NACHARAM ,01-10-2023,0.965416667,7.990833333,14.41833333,78.48916667,54.98208333,48.27625,7.744166667,2023,1,10,Tuesday,,91.52145115,78.48916667,9.988541667,9.680208333,48.27083333,14.41833333,91.52145115
NACHARAM ,01-11-2023,1.2725,6.145833333,13.55416667,101.9416667,55.51541667,52.26625,7.005833333,2023,1,11,Wednesday,,92.42260057,101.6256711,7.682291667,8.757291667,64.3525,13.55416667,101.6256711
NACHARAM ,01-12-2023,1.21125,5.779583333,13.56166667,85.01,47.29125,53.70708333,7.184166667,2023,1,12,Thursday,,78.52659483,85.01,7.224479167,8.980208333,61.35125,13.56166667,85.01
NACHARAM ,1/13/2023,0.714166667,7.495833333,13.91875,89.4,60.43583333,58.84166667,7.937083333,2023,1,13,Friday,,99.07405172,89.4,9.369791667,9.921354167,35.70833333,13.91875,99.07405172
NACHARAM ,1/14/2023,0.815416667,8.3175,11.95583333,73.6225,48.3225,61.73666667,4.857083333,2023,1,14,Saturday,,80.26905172,73.6225,10.396875,6.071354167,40.77083333,11.95583333,80.26905172
NACHARAM ,1/15/2023,0.729583333,8.321666667,12.74333333,66.28125,46.4425,64.18916667,5.365833333,2023,1,15,Sunday,,77.0925,66.28125,10.40208333,6.707291667,36.47916667,12.74333333,77.0925
NACHARAM ,1/16/2023,0.425833333,7.465833333,11.36083333,47.54916667,30.6175,59.45,7.54625,2023,1,16,Monday,,50.3537069,47.54916667,9.332291667,9.4328125,21.29166667,11.36083333,50.3537069
NACHARAM ,1/17/2023,0.4625,7.547083333,11.35958333,50.92791667,29.7475,60.79875,6.622083333,2023,1,17,Tuesday,,49.57916667,50.92791667,9.433854167,8.277604167,23.125,11.35958333,50.92791667
NACHARAM ,1/18/2023,0.429583333,8.038333333,11.1425,55.46041667,40.0325,65.62416667,5.300416667,2023,1,18,Wednesday,,66.26181034,55.46041667,10.04791667,6.625520833,21.47916667,11.1425,66.26181034
NACHARAM ,1/19/2023,0.503333333,7.189583333,11.98916667,69.2125,46.99083333,64.84791667,5.955,2023,1,19,Thursday,,78.01899425,69.2125,8.986979167,7.44375,25.16666667,11.98916667,78.01899425
NACHARAM ,1/20/2023,0.869166667,7.09,11.41916667,87.43833333,59.51125,65.99375,7.425,2023,1,20,Friday,,99.17418103,87.43833333,8.8625,9.28125,43.45833333,11.41916667,99.17418103
NACHARAM ,1/21/2023,0.498333333,6.615416667,12.38,75.27208333,52.35291667,63.19375,6.638333333,2023,1,21,Saturday,,87.07906609,75.27208333,8.269270833,8.297916667,24.91666667,12.38,87.07906609
NACHARAM ,1/22/2023,0.900833333,5.688333333,12.72,108.5895833,54.87875,62.85833333,6.724583333,2023,1,22,Sunday,,91.34685345,106.0427433,7.110416667,8.405729167,45.04166667,12.72,106.0427433
NACHARAM ,1/23/2023,0.681363636,6.06375,12.88625,91.60791667,43.84041667,69.77458333,6.04375,2023,1,23,Monday,,72.69587644,91.60791667,7.5796875,7.5546875,34.06818182,12.88625,91.60791667
NACHARAM ,1/24/2023,0.760416667,7.576666667,12.48625,68.41791667,36.67375,66.19416667,5.95375,2023,1,24,Tuesday,,60.58668103,68.41791667,9.470833333,7.4421875,38.02083333,12.48625,68.41791667
NACHARAM ,1/25/2023,0.73875,7.583333333,10.52,51.16958333,27.5325,64.66375,6.750416667,2023,1,25,Wednesday,,45.8875,51.16958333,9.479166667,8.438020833,36.9375,10.52,51.16958333
NACHARAM ,1/26/2023,0.56,6.257083333,10.935,71.31416667,27.97208333,62.72958333,6.329166667,2023,1,26,Thursday,,46.62013889,71.31416667,7.821354167,7.911458333,28,10.935,71.31416667
NACHARAM ,1/27/2023,0.505416667,7.17125,14.44875,91.33416667,27.44208333,61.48791667,7.169583333,2023,1,27,Friday,,45.73680556,91.33416667,8.9640625,8.961979167,25.27083333,14.44875,91.33416667
NACHARAM ,1/28/2023,1.2025,7.567083333,9.58375,96.98416667,29.41875,55.62791667,6.787083333,2023,1,28,Saturday,,49.03125,96.98416667,9.458854167,8.483854167,60.9225,9.58375,96.98416667
NACHARAM ,1/29/2023,0.482083333,6.257916667,13.6375,102.5741667,27.17291667,58.15916667,5.069166667,2023,1,29,Sunday,,45.28819444,102.0459228,7.822395833,6.336458333,24.10416667,13.6375,102.0459228
NACHARAM ,1/30/2023,0.5025,5.187916667,10.97083333,73.58708333,25.6725,73.14375,6.83125,2023,1,30,Monday,,42.7875,73.58708333,6.484895833,8.5390625,25.125,10.97083333,73.58708333
NACHARAM ,1/31/2023,0.665714286,5.763333333,10.84958333,93.36727273,64.44681818,66.59166667,7.6975,2023,1,31,Tuesday,,112.7667241,93.36727273,7.204166667,9.621875,33.28571429,10.84958333,112.7667241
SYMPHONY,01-01-2023,0.717826087,2.254347826,11.13217391,68.91130435,42.68347826,47.62304348,6.586521739,2023,1,1,Sunday,,70.74104948,68.91130435,2.817934783,8.233152174,35.89130435,11.13217391,70.74104948
SYMPHONY,01-02-2023,0.745714286,3.637857143,12.87571429,86.30142857,63.14357143,41.10071429,6.193571429,2023,1,2,Monday,,108.3177094,86.30142857,4.547321429,7.741964286,37.28571429,12.87571429,108.3177094
SYMPHONY,01-03-2023,0.614166667,2.419583333,8.880833333,69.74625,46.17791667,48.1975,7.325416667,2023,1,3,Tuesday,,76.6454454,69.74625,3.024479167,9.156770833,30.70833333,8.880833333,76.6454454
SYMPHONY,01-04-2023,0.685833333,3.000833333,10.70458333,75.05375,56.59916667,45.61166667,7.62625,2023,1,4,Wednesday,,94.25376437,75.05375,3.751041667,9.5328125,34.29166667,10.70458333,94.25376437
SYMPHONY,01-05-2023,0.6325,2.270833333,11.85291667,75.54625,53.72791667,53.68333333,6.724583333,2023,1,5,Thursday,,89.40234195,75.54625,2.838541667,8.405729167,31.625,11.85291667,89.40234195
SYMPHONY,01-06-2023,1.081666667,3.024583333,5.6725,90.92125,52.28005208,59.16791667,9.271666667,2023,1,6,Friday,,86.95595007,90.92125,3.780729167,11.58958333,55.00166667,5.6725,90.92125
SYMPHONY,01-07-2023,0.675,2.2925,4.7175,75.9425,40.42666667,59.46,7.0625,2023,1,7,Saturday,,66.92781609,75.9425,2.865625,8.828125,33.75,4.7175,75.9425
SYMPHONY,01-08-2023,0.692727273,2.765454545,12.53545455,80.60818182,42.70090909,16.59,5.970909091,2023,1,8,Sunday,,70.77050157,80.60818182,3.456818182,7.463636364,34.63636364,12.53545455,80.60818182
SYMPHONY,01-09-2023,0.689583333,2.476666667,7.267083333,75.30041667,32.65375,35.92875,7.429166667,2023,1,9,Monday,,53.79426724,75.30041667,3.095833333,9.286458333,34.47916667,7.267083333,75.30041667
SYMPHONY,01-10-2023,0.740416667,2.410416667,11.23125,81.27791667,38.17666667,39.26791667,6.049166667,2023,1,10,Tuesday,,63.12609195,81.27791667,3.013020833,7.561458333,37.02083333,11.23125,81.27791667
SYMPHONY,01-11-2023,0.748333333,2.995833333,8.509166667,95.565,52.25,41.40041667,7.526666667,2023,1,11,Wednesday,,86.90517241,95.565,3.744791667,9.408333333,37.41666667,8.509166667,95.565
SYMPHONY,01-12-2023,0.830833333,2.394166667,6.999166667,73.10833333,31.24833333,41.07041667,7.823333333,2023,1,12,Thursday,,51.4195977,73.10833333,2.992708333,9.779166667,41.54166667,6.999166667,73.10833333
SYMPHONY,1/13/2023,0.753571429,4.833571429,12.675,76.13571429,43.02571429,34.58214286,8.372142857,2023,1,13,Friday,,71.31931034,76.13571429,6.041964286,10.46517857,37.67857143,12.675,76.13571429
SYMPHONY,1/14/2023,0.632631579,2.491052632,7.045789474,65.61263158,30.2,41.05315789,7.402631579,2023,1,14,Saturday,,49.64827586,65.61263158,3.113815789,9.253289474,31.63157895,7.045789474,65.61263158
SYMPHONY,1/16/2023,0.8125,3.796666667,11.3775,76.6275,50.43416667,25.055,9.720833333,2023,1,16,Monday,,83.83704023,76.6275,4.745833333,12.15104167,40.625,11.3775,83.83704023
SYMPHONY,1/17/2023,0.964166667,3.355416667,7.500416667,64.41166667,34.22458333,35.36166667,7.04875,2023,1,17,Tuesday,,56.44843391,64.41166667,4.194270833,8.8109375,48.20833333,7.500416667,64.41166667
SYMPHONY,1/18/2023,0.76625,2.858333333,7.495833333,64.98625,35.10041667,39.50958333,7.23875,2023,1,18,Wednesday,,57.92829023,64.98625,3.572916667,9.0484375,38.3125,7.495833333,64.98625
SYMPHONY,1/19/2023,0.6025,2.670833333,5.019166667,62.12583333,34.08583333,51.66083333,7.1325,2023,1,19,Thursday,,56.21399425,62.12583333,3.338541667,8.915625,30.125,5.019166667,62.12583333
SYMPHONY,1/20/2023,0.7775,3.34375,9.30875,92.575,64.12875,35.90571429,7.86375,2023,1,20,Friday,,111.6809052,92.575,4.1796875,9.8296875,38.875,9.30875,111.6809052
SYMPHONY,1/21/2023,0.780416667,2.658333333,8.7475,70.01458333,40.42041667,40.38791667,6.689166667,2023,1,21,Saturday,,66.91725575,70.01458333,3.322916667,8.361458333,39.02083333,8.7475,70.01458333
SYMPHONY,1/22/2023,0.697272727,2.444545455,5.137272727,62.06818182,33.60727273,49.96636364,5.952727273,2023,1,22,Sunday,,55.40539185,62.06818182,3.055681818,7.440909091,34.86363636,5.137272727,62.06818182
SYMPHONY,1/23/2023,0.8475,2.6325,11.40166667,77.28416667,48.78833333,34.15583333,7.960833333,2023,1,23,Monday,,81.05614943,77.28416667,3.290625,9.951041667,42.375,11.40166667,81.05614943
SYMPHONY,1/24/2023,0.809166667,2.90625,8.66125,67.1725,37.11583333,40.01208333,6.0075,2023,1,24,Tuesday,,61.33364943,67.1725,3.6328125,7.509375,40.45833333,8.66125,67.1725
SYMPHONY,1/25/2023,0.729166667,3.035,9.405833333,63.1675,34.56375,36.09166667,6.058333333,2023,1,25,Wednesday,,57.02150862,63.1675,3.79375,7.572916667,36.45833333,9.405833333,63.1675
SYMPHONY,1/26/2023,0.653333333,2.699166667,7.755,65.83958333,36.91083333,32.60583333,7.0325,2023,1,26,Thursday,,60.98727011,65.83958333,3.373958333,8.790625,32.66666667,7.755,65.83958333
SYMPHONY,1/27/2023,0.797083333,2.5825,9.617916667,70.23958333,41.43125,39.97958333,6.205,2023,1,27,Friday,,68.62521552,70.23958333,3.228125,7.75625,39.85416667,9.617916667,70.23958333
SYMPHONY,1/28/2023,0.760833333,3.45125,8.740833333,104.965,62.27916667,40.87125,7.612083333,2023,1,28,Saturday,,105.3668103,103.6344631,4.3140625,9.515104167,38.04166667,8.740833333,105.3668103
SYMPHONY,1/29/2023,0.836666667,3.334583333,9.11375,71.19458333,41.49125,40.44333333,6.450833333,2023,1,29,Sunday,,68.72659483,71.19458333,4.168229167,8.063541667,41.83333333,9.11375,71.19458333
SYMPHONY,1/30/2023,0.800833333,2.816666667,10.19083333,73.96208333,45.9775,49.82375,7.012083333,2023,1,30,Monday,,76.30681034,73.96208333,3.520833333,8.765104167,40.04166667,10.19083333,76.30681034
SYMPHONY,1/31/2023,0.81125,2.431666667,7.486666667,66.315,37.12291667,43.68,6.11875,2023,1,31,Tuesday,,61.34561782,66.315,3.039583333,7.6484375,40.5625,7.486666667,66.315
Sanathnagar,01-01-2023,0.992810421,6.0818,23.38933333,,63.33333333,58.66916667,2.696416667,2023,1,1,Sunday,,108.9655172,0,7.60225,3.370520833,49.64052104,23.38933333,108.9655172
Sanathnagar,01-02-2023,0.82869375,5.393249958,24.0345,,58.70833333,63.77541667,2.535941667,2023,1,2,Monday,,97.81752874,0,6.741562448,3.169927083,41.4346875,24.0345,97.81752874
Sanathnagar,01-03-2023,0.840620833,7.536449958,23.667,,62.5,62.37125,3.545733333,2023,1,3,Tuesday,,106.1206897,0,9.420562448,4.432166667,42.03104167,23.667,106.1206897
Sanathnagar,01-04-2023,0.828216667,7.617916667,19.2815,,53.08333333,61.25583333,3.3536,2023,1,4,Wednesday,,88.31321839,0,9.522395833,4.192,41.41083333,19.2815,88.31321839
Sanathnagar,01-05-2023,0.831079171,6.183633333,18.51383333,,68.125,68.78833333,2.795758333,2023,1,5,Thursday,,125.3232759,0,7.729541667,3.494697917,41.55395854,18.51383333,125.3232759
Sanathnagar,01-06-2023,1.006645833,8.926866625,18.70166667,,108.6666667,74.05,4.087199958,2023,1,6,Friday,,261.3103448,0,11.15858328,5.108999948,51.32564583,18.70166667,261.3103448
Sanathnagar,01-07-2023,0.97754375,6.640316708,19.24883333,,99.125,60.12291667,2.983525,2023,1,7,Saturday,,228.737069,0,8.300395885,3.72940625,48.8771875,19.24883333,228.737069
Sanathnagar,01-08-2023,1.123054167,7.676666583,19.159,,74.33333333,47.17708333,3.486783333,2023,1,8,Sunday,,146.5172414,0,9.595833229,4.358479167,57.02965417,19.159,146.5172414
Sanathnagar,01-09-2023,1.168854167,9.170483292,18.58733333,,73.29166667,42.07708333,4.112308333,2023,1,9,Monday,,142.9612069,0,11.46310411,5.140385417,59.27385417,18.58733333,142.9612069
Sanathnagar,01-10-2023,1.19509375,10.00238333,18.92216667,,70.20833333,46.55041667,4.505308333,2023,1,10,Tuesday,,132.4353448,0,12.50297917,5.631635417,60.55959375,18.92216667,132.4353448
Sanathnagar,01-11-2023,1.595366667,12.19571667,19.55916667,,91.66666667,49.94166667,5.612258333,2023,1,11,Wednesday,,203.2758621,0,15.24464583,7.015322917,80.17296667,19.55916667,203.2758621
Sanathnagar,01-12-2023,1.417891671,8.694999958,20.19616667,,72.25,50.50416667,4.064275,2023,1,12,Thursday,,139.4051724,0,10.86874995,5.08034375,71.47669187,20.19616667,139.4051724
Sanathnagar,1/13/2023,1.181258333,12.95633333,20.1635,,60.95833333,53.26625,5.9605,2023,1,13,Friday,,100.8577586,0,16.19541667,7.450625,59.88165833,20.1635,100.8577586
Sanathnagar,1/14/2023,1.037179167,7.17768325,20.041,,56.08333333,54.53791667,3.273908333,2023,1,14,Saturday,,93.38218391,0,8.972104063,4.092385417,52.82177917,20.041,93.38218391
Sanathnagar,1/15/2023,1.02334375,7.298316625,19.95933333,,48.625,55.99291667,3.388533333,2023,1,15,Sunday,,80.78017241,0,9.122895781,4.235666667,52.14384375,19.95933333,80.78017241
Sanathnagar,1/16/2023,0.795297925,6.955216667,20.44933333,,20.58333333,52.79791667,3.221508333,2023,1,16,Monday,,34.30555556,0,8.694020833,4.026885417,39.76489625,20.44933333,39.76489625
Sanathnagar,1/17/2023,0.738525004,7.162016667,20.44116667,,17.41666667,52.7025,3.29465,2023,1,17,Tuesday,,29.02777778,0,8.952520833,4.1183125,36.92625021,20.44116667,36.92625021
Sanathnagar,1/18/2023,0.750929167,7.079766625,20.14716667,,18.58333333,56.78,3.224783333,2023,1,18,Wednesday,,30.97222222,0,8.849708281,4.030979167,37.54645833,20.14716667,37.54645833
Sanathnagar,1/19/2023,0.780031258,7.321816667,20.14716667,,28.45833333,55.94583333,3.339408333,2023,1,19,Thursday,,47.43055556,0,9.152270833,4.174260417,39.00156292,20.14716667,47.43055556
Sanathnagar,1/20/2023,0.818675,7.400933333,19.91033333,,35.70833333,56.74041667,3.447483333,2023,1,20,Friday,,58.95545977,0,9.251166667,4.309354167,40.93375,19.91033333,58.95545977
Sanathnagar,1/21/2023,0.796252096,6.3168,20.678,,30.83333333,55.8573913,2.896191667,2023,1,21,Saturday,,50.7183908,0,7.896,3.620239583,39.81260479,20.678,50.7183908
Sanathnagar,1/22/2023,1.023091176,7.264541176,23.93505882,,43.23529412,54.77588235,3.424494118,2023,1,22,Sunday,,71.67342799,0,9.080676471,4.280617647,52.13146765,23.93505882,71.67342799
Sanathnagar,1/23/2023,0.844846436,7.197714286,18.998,,44.35714286,52.60642857,3.342371429,2023,1,23,Monday,,73.56896552,0,8.997142857,4.177964286,42.24232179,18.998,73.56896552
Sanathnagar,1/24/2023,0.721350008,7.285783333,17.346,,15.75,58.44625,3.348141667,2023,1,24,Tuesday,,26.25,0,9.107229167,4.185177083,36.06750042,17.346,36.06750042
Sanathnagar,1/25/2023,0.693679167,5.667416667,17.16633333,,13.875,55.6875,2.552316667,2023,1,25,Wednesday,,23.125,0,7.084270833,3.190395833,34.68395833,17.16633333,34.68395833
Sanathnagar,1/26/2023,0.735185429,5.829566667,17.0765,,26.45833333,54.87083333,2.634191667,2023,1,26,Thursday,,44.09722222,0,7.286958333,3.292739583,36.75927146,17.0765,44.09722222
Sanathnagar,1/27/2023,0.839666671,7.028066667,17.50933333,,44.58333333,54.32083333,3.213866667,2023,1,27,Friday,,73.95114943,0,8.785083333,4.017333333,41.98333354,17.50933333,73.95114943
Sanathnagar,1/28/2023,1.280491667,8.498383333,18.032,,77.33333333,51.11541667,3.837208333,2023,1,28,Saturday,,156.7586207,0,10.62297917,4.796510417,64.74409167,18.032,156.7586207
Sanathnagar,1/29/2023,1.154541667,7.925766667,17.59916667,,60.5,52.73916667,3.590491667,2023,1,29,Sunday,,99.29310345,0,9.907208333,4.488114583,58.57254167,17.59916667,99.29310345
Sanathnagar,1/30/2023,0.899779171,6.505583375,17.787,,42.625,63.13708333,2.945316667,2023,1,30,Monday,,70.64224138,0,8.131979219,3.681645833,44.98895854,17.787,70.64224138
Sanathnagar,1/31/2023,0.87449375,6.2416,17.45216667,,46.33333333,59.08458333,2.885275,2023,1,31,Tuesday,,76.90804598,0,7.802,3.60659375,43.7246875,17.45216667,76.90804598
Zoo Park,01-02-2023,0.931266667,39.61786667,14.99835556,214.2222222,,59.13333333,3.208044444,2023,1,2,Monday,,0,176.2281879,49.52233333,4.010055556,46.56333333,14.99835556,176.2281879
Zoo Park,01-03-2023,0.822491671,34.54108333,14.08995,175.75,,66.8375,1.854741667,2023,1,3,Tuesday,,0,150.6661074,43.17635417,2.318427083,41.12458354,14.08995,150.6661074
Zoo Park,01-04-2023,0.774783338,35.33068333,14.2198,182.75,94,70.84615385,1.903866675,2023,1,4,Wednesday,,211.2413793,155.3171141,44.16335417,2.379833344,38.73916688,14.2198,211.2413793
Zoo Park,01-05-2023,0.86590625,38.09193333,14.05728333,189.4166667,99.75,,1.59165,2023,1,5,Thursday,,230.8706897,159.7466443,47.61491667,1.9895625,43.2953125,14.05728333,230.8706897
Zoo Park,01-06-2023,1.104925,37.21225,14.02788333,239.9583333,144.2083333,,1.891858333,2023,1,6,Friday,,318.8110465,193.3280201,46.5153125,2.364822917,56.141325,14.02788333,318.8110465
Zoo Park,01-07-2023,0.9875625,35.78501667,14.29411667,230.375,144.75,,1.775050004,2023,1,7,Saturday,,319.2267442,186.9605705,44.73127083,2.218812505,49.378125,14.29411667,319.2267442
Zoo Park,01-08-2023,1.04624375,38.10681667,14.12425,213.25,109.9166667,,2.616725,2023,1,8,Sunday,,265.5775862,175.5822148,47.63352083,3.27090625,53.26594375,14.12425,265.5775862
Zoo Park,01-09-2023,1.210360421,37.9008,14.16181667,272,133.4166667,,2.850341667,2023,1,9,Monday,,310.5290698,222,47.376,3.562927083,61.30766062,14.16181667,310.5290698
Zoo Park,01-10-2023,1.2909875,42.48565,14.31698333,276.5833333,147.5833333,,2.085083338,2023,1,10,Tuesday,,321.4011628,226.5833333,52.8665859,2.606354172,65.2583875,14.31698333,321.4011628
Zoo Park,01-11-2023,1.028591671,41.736,14.74573333,225.5,124.3333333,,1.525058338,2023,1,11,Wednesday,,303.5581395,183.7214765,51.92471795,1.906322922,52.40099187,14.74573333,303.5581395
Zoo Park,01-12-2023,0.9074125,40.2978,14.75635,205.4583333,109.3333333,,2.648383333,2023,1,12,Thursday,,263.5862069,170.4052013,50.11774872,3.310479167,45.370625,14.75635,263.5862069
Zoo Park,1/13/2023,0.946260729,39.03417143,14.301,200.3571429,101,41,2.361742857,2023,1,13,Friday,,235.137931,167.0158198,48.79271429,2.952178571,47.31303643,14.301,235.137931
Zoo Park,1/14/2023,0.988516671,40.30563333,14.72776667,225.6666667,,48.65,2.509741667,2023,1,14,Saturday,,0,183.8322148,50.1275906,3.137177083,49.42583354,14.72776667,183.8322148
Zoo Park,1/15/2023,0.96323125,39.12985,14.40355,210.1666667,,63.12916667,1.684441671,2023,1,15,Sunday,,0,173.533557,48.9123125,2.105552089,48.1615625,14.40355,173.533557
